Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10,244.80340576171875,216.3699951171875,237.16807556152344,508.84405517578125,245.27000427246094,216.3699951171875,237.49000549316406,510.9599914550781,256.3800048828125,228.25,244.83999633789062,523.5800170898438,244.0,216.0,236.68499755859375,509.6300048828125,254.94000244140625,226.2100067138672,242.16000366210938,519.6400146484375,61999100,72367500,22449100,24133800
2025-10-13,247.18885803222656,220.07000732421875,244.30838012695312,511.9212646484375,247.66000366210938,220.07000732421875,244.63999938964844,514.0499877929688,249.69000244140625,220.67999267578125,244.99000549316406,516.4099731445312,245.55999755859375,217.0399932861328,240.75,511.67999267578125,249.3800048828125,217.6999969482422,241.02999877929688,516.4099731445312,38142900,37809700,12465000,14284200
2025-10-14,247.29864501953125,216.38999938964844,245.85629272460938,511.4432067871094,247.77000427246094,216.38999938964844,246.19000244140625,513.5700073242188,248.85000610351562,219.32000732421875,248.02499389648438,515.280029296875,244.6999969482422,212.60000610351562,241.17799377441406,506.0,246.60000610351562,215.55999755859375,241.7550048828125,510.2300109863281,35478000,45665600,17705400,14684300
2025-10-15,248.8656463623047,215.57000732421875,251.36880493164062,511.3038330078125,249.33999633789062,215.57000732421875,251.7100067138672,513.4299926757812,251.82000732421875,217.7100067138672,252.75999450683594,517.1900024414062,247.47000122070312,212.66000366210938,246.7899932861328,510.0,249.49000549316406,216.6199951171875,248.0850067138672,514.9600219726562,33893600,45909500,16048100,14694700
2025-10-16,246.979248046875,214.47000122070312,251.53857421875,509.4913330078125,247.4499969482422,214.47000122070312,251.8800048828125,511.6099853515625,249.0399932861328,218.58999633789062,257.5799865722656,516.8499755859375,245.1300048828125,212.80999755859375,250.6699981689453,508.1300048828125,248.25,215.6699981689453,252.46499633789062,512.5800170898438,39777000,42414600,18946000,15559600
2025-10-17,251.81002807617188,213.0399932861328,253.4459686279297,511.4532165527344,252.2899932861328,213.0399932861328,253.7899932861328,513.5800170898438,253.3800048828125,214.8000030517578,254.8800048828125,515.47998046875,247.27000427246094,211.02999877929688,248.58999633789062,507.30999755859375,248.02000427246094,214.55999755859375,251.35000610351562,509.0400085449219,49147000,45986900,17653800,19867800
2025-10-20,261.7411193847656,216.47999572753906,256.6716003417969,514.6498413085938,262.239990234375,216.47999572753906,257.0199890136719,516.7899780273438,264.3800048828125,216.69000244140625,257.8800048828125,518.7000122070312,255.6300048828125,213.58999633789062,254.60000610351562,513.4299926757812,255.88999938964844,213.8800048828125,255.22999572753906,514.6099853515625,90483000,38882800,13726800,14665600
2025-10-21,262.2701110839844,222.02999877929688,250.99929809570312,515.5162963867188,262.7699890136719,222.02999877929688,251.33999633789062,517.6599731445312,265.2900085449219,223.32000732421875,255.3800048828125,518.6900024414062,261.8299865722656,217.99000549316406,244.6699981689453,513.0399780273438,261.8800048828125,218.42999267578125,255.25,517.5,46695900,50494600,27836400,15586200
2025-10-22,257.9583435058594,217.9499969482422,252.18768310546875,518.3843383789062,258.45001220703125,217.9499969482422,252.52999877929688,520.5399780273438,262.8500061035156,220.00999450683594,257.17999267578125,525.22998046875,255.42999267578125,216.52000427246094,250.4510040283203,517.7100219726562,262.6499938964844,219.3000030517578,255.00999450683594,521.1500244140625,45015300,44308500,19650200,18962700
2025-10-23,259.0861511230469,221.08999633789062,253.3860626220703,518.404296875,259.5799865722656,221.08999633789062,253.72999572753906,520.5599975585938,260.6199951171875,221.3000030517578,255.86000061035156,523.9500122070312,258.010009765625,218.17999267578125,252.76800537109375,518.6099853515625,259.94000244140625,219.0,253.6999969482422,522.4600219726562,32754900,31540000,13241300,14023500
2025-10-24,262.32000732421875,224.2100067138672,260.1568603515625,521.441650390625,262.82000732421875,224.2100067138672,260.510009765625,523.6099853515625,264.1300048828125,225.39999389648438,262.510009765625,525.3499755859375,259.17999267578125,221.89999389648438,256.1000061035156,520.7100219726562,261.19000244140625,221.97000122070312,257.29998779296875,522.7899780273438,38253700,38685100,18406000,15532400
2025-10-27,268.2986145019531,226.97000122070312,269.5640869140625,529.3189697265625,268.80999755859375,226.97000122070312,269.92999267578125,531.52001953125,269.1199951171875,228.39999389648438,270.79998779296875,534.5800170898438,264.6499938964844,225.5399932861328,264.94000244140625,529.010009765625,264.8800048828125,227.66000366210938,265.3599853515625,531.780029296875,44888200,38267000,22987700,18734700
2025-10-28,268.4882507324219,229.25,268.0661315917969,539.8251953125,269.0,229.25,268.42999267578125,542.0700073242188,269.8900146484375,231.49000549316406,271.3800048828125,553.719970703125,268.1499938964844,226.2100067138672,267.1700134277344,540.77001953125,268.989990234375,228.22000122070312,270.20001220703125,550.0,41534800,47100000,20101200,29986700
2025-10-29,269.1869201660156,230.3000030517578,274.7969970703125,539.3073120117188,269.70001220703125,230.3000030517578,275.1700134277344,541.5499877929688,271.4100036621094,232.82000732421875,275.9700012207031,546.27001953125,267.1099853515625,227.75999450683594,268.42999267578125,536.72998046875,269.2799987792969,231.6699981689453,268.6099853515625,544.9400024414062,51086700,52036200,26287900,36023000
2025-10-30,270.8836669921875,222.86000061035156,281.5178527832031,523.582763671875,271.3999938964844,222.86000061035156,281.8999938964844,525.760009765625,274.1400146484375,228.44000244140625,291.92999267578125,534.969970703125,268.4800109863281,222.75,280.45001220703125,522.1199951171875,271.989990234375,227.05999755859375,291.7200012207031,530.47998046875,69886500,102252900,48570000,41023100
2025-10-31,269.85565185546875,244.22000122070312,281.43798828125,515.6656494140625,270.3699951171875,244.22000122070312,281.82000732421875,517.8099975585938,277.32000732421875,250.5,286.2850036621094,529.3200073242188,269.1600036621094,243.97999572753906,277.52301025390625,515.0999755859375,276.989990234375,250.10000610351562,283.2049865722656,528.8800048828125,86167100,166340800,29932800,34006400
2025-11-03,268.53814697265625,254.0,283.73486328125,514.888916015625,269.04998779296875,254.0,284.1199951171875,517.030029296875,270.8500061035156,258.6000061035156,285.94000244140625,524.9600219726562,266.25,252.89999389648438,280.3699951171875,514.5900268554688,270.4200134277344,255.36000061035156,282.4200134277344,519.8099975585938,50194600,95997800,19691800,22374700
2025-11-04,269.5262756347656,249.32000732421875,277.6830749511719,512.2001342773438,270.0400085449219,249.32000732421875,278.05999755859375,514.3300170898438,271.489990234375,257.010009765625,281.8340148925781,515.5499877929688,267.6199951171875,248.66000366210938,276.864990234375,507.8399963378906,268.3299865722656,250.3800048828125,277.06500244140625,511.760009765625,49274800,51546300,18123700,20958700
2025-11-05,269.6260986328125,250.1999969482422,284.364013671875,505.0597839355469,270.1400146484375,250.1999969482422,284.75,507.1600036621094,271.70001220703125,251.0,286.70001220703125,514.8300170898438,266.92999267578125,246.16000366210938,277.8800048828125,506.5799865722656,268.6099853515625,249.02999877929688,279.3800048828125,513.2999877929688,43683100,40610700,20063200,23024300
2025-11-06,269.25677490234375,243.0399932861328,284.9532165527344,495.04144287109375,269.7699890136719,243.0399932861328,285.3399963378906,497.1000061035156,273.3999938964844,250.3800048828125,288.80999755859375,505.70001220703125,267.8900146484375,242.1699981689453,281.6199951171875,495.80999755859375,267.8900146484375,249.16000366210938,285.7349853515625,505.6600036621094,51204000,46004200,23103800,27406500
2025-11-07,267.9592590332031,244.41000366210938,279.32086181640625,494.7626037597656,268.4700012207031,244.41000366210938,279.70001220703125,496.82000732421875,272.2900085449219,244.89999389648438,284.5,499.3800048828125,266.7699890136719,238.49000549316406,275.739990234375,493.25,269.79998779296875,242.89999389648438,284.2099914550781,496.95001220703125,48227400,46374300,21991100,24019800
2025-11-10,269.1781311035156,248.39999389648438,290.19610595703125,503.90460205078125,269.42999267578125,248.39999389648438,290.5899963378906,506.0,273.7300109863281,251.75,291.4599914550781,506.8500061035156,267.4599914550781,245.58999633789062,283.5400085449219,498.79998779296875,268.9599914550781,248.33999633789062,285.2650146484375,500.0400085449219,41312400,36476500,19508200,26101500
2025-11-11,274.99267578125,249.10000610351562,291.3445129394531,506.573486328125,275.25,249.10000610351562,291.739990234375,508.67999267578125,275.9100036621094,249.75,292.3399963378906,509.6000061035156,269.79998779296875,247.22999572753906,287.8800048828125,502.3500061035156,269.80999755859375,248.41000366210938,288.20001220703125,504.79998779296875,46208300,23564100,14156700,17980000
2025-11-12,273.21435546875,244.1999969482422,287.04034423828125,509.0233154296875,273.4700012207031,244.1999969482422,287.42999267578125,511.1400146484375,275.7300109863281,250.3699951171875,292.3599853515625,511.6700134277344,271.70001220703125,243.75,284.3800048828125,499.1199951171875,275.0,250.24000549316406,292.0849914550781,509.3599853515625,48398000,31190100,16998800,26574900
2025-11-13,272.6948547363281,237.5800018310547,278.74163818359375,501.205810546875,272.95001220703125,237.5800018310547,279.1199951171875,503.2900085449219,276.70001220703125,243.75,283.510009765625,513.5,272.0899963378906,236.5,278.0,501.2900085449219,274.1099853515625,243.0500030517578,282.9849853515625,510.30999755859375,49602800,41401700,18060200,25273100
2025-11-14,272.15533447265625,234.69000244140625,276.60455322265625,508.0672912597656,272.4100036621094,234.69000244140625,276.9800109863281,510.17999267578125,275.9599914550781,238.72999572753906,279.1499938964844,511.6000061035156,269.6000061035156,232.88999938964844,271.4100036621094,497.44000244140625,271.04998779296875,235.05999755859375,271.8949890136719,498.2300109863281,47431300,38956700,18330500,28505700
2025-11-17,267.2099609375,232.8699951171875,285.2128601074219,505.388427734375,267.4599914550781,232.8699951171875,285.6000061035156,507.489990234375,270.489990234375,234.60000610351562,294.5199890136719,512.1199951171875,265.7300109863281,229.19000244140625,284.2300109863281,504.9100036621094,268.82000732421875,233.25,286.3999938964844,508.45001220703125,45018300,59919000,34286100,19092800
2025-11-18,267.19000244140625,222.5500030517578,284.5736999511719,491.74517822265625,267.44000244140625,222.5500030517578,284.9599914550781,493.7900085449219,270.7099914550781,230.1999969482422,289.43499755859375,502.9800109863281,265.32000732421875,222.4199981689453,279.010009765625,486.7799987792969,269.989990234375,228.10000610351562,288.4849853515625,495.3699951171875,45677300,60608400,29702200,33815100
2025-11-19,268.3089294433594,222.69000244140625,292.59283447265625,485.102783203125,268.55999755859375,222.69000244140625,292.989990234375,487.1199951171875,272.2099914550781,223.74000549316406,304.25,495.19000244140625,265.5,218.52000427246094,287.6700134277344,482.8299865722656,265.5299987792969,223.74000549316406,287.68499755859375,490.1000061035156,40424500,58335600,43123600,23245300
2025-11-20,266.0010986328125,217.13999938964844,289.5869445800781,477.3404846191406,266.25,217.13999938964844,289.9800109863281,478.42999267578125,275.42999267578125,227.41000366210938,306.8900146484375,493.57000732421875,265.9200134277344,216.74000549316406,289.1700134277344,475.5,270.8299865722656,227.0500030517578,304.739990234375,492.7099914550781,45823600,50309000,34801400,26802500
2025-11-21,271.2361755371094,220.69000244140625,299.2438049316406,471.04486083984375,271.489990234375,220.69000244140625,299.6499938964844,472.1199951171875,273.3299865722656,222.2100067138672,303.9599914550781,478.9200134277344,265.6700134277344,215.17999267578125,294.3599853515625,468.2699890136719,265.95001220703125,216.35000610351562,296.8699951171875,478.5,59030800,68490500,43670600,31769200
2025-11-24,275.6620788574219,226.27999877929688,318.0382995605469,472.92059326171875,275.9200134277344,226.27999877929688,318.4700012207031,474.0,277.0,227.3300018310547,319.79998779296875,476.8999938964844,270.8999938964844,222.27000427246094,309.3999938964844,468.0199890136719,270.8999938964844,222.55999755859375,311.010009765625,475.0,65585800,54318400,55311800,34421000
2025-11-25,276.7110900878906,229.6699981689453,323.2012939453125,475.90374755859375,276.9700012207031,229.6699981689453,323.6400146484375,476.989990234375,280.3800048828125,230.52000427246094,328.6700134277344,479.1499938964844,275.25,223.8000030517578,317.8160095214844,464.8900146484375,275.2699890136719,226.3800048828125,326.79998779296875,474.07000732421875,46914200,39379300,50899300,28019800
2025-11-26,277.29052734375,229.16000366210938,319.8458557128906,484.3943786621094,277.54998779296875,229.16000366210938,320.2799987792969,485.5,279.5299987792969,231.75,324.989990234375,488.30999755859375,276.6300048828125,228.77000427246094,317.20001220703125,481.20001220703125,276.9599914550781,230.74000549316406,320.7799987792969,486.30999755859375,33431400,38497900,29839600,25709100
2025-11-28,278.5893249511719,233.22000122070312,319.68603515625,490.88958740234375,278.8500061035156,233.22000122070312,320.1199951171875,492.010009765625,279.0,233.2899932861328,326.8800048828125,492.6300048828125,275.989990234375,230.22000122070312,316.94000244140625,486.6499938964844,277.260009765625,231.24000549316406,323.42999267578125,487.6000061035156,20135600,20292300,19695800,14386700
2025-12-01,282.8353576660156,233.8800048828125,314.6928405761719,485.6315612792969,283.1000061035156,233.8800048828125,315.1199951171875,486.739990234375,283.4200134277344,235.8000030517578,319.6300048828125,489.8599853515625,276.1400146484375,232.25,313.9800109863281,484.6499938964844,278.010009765625,233.22000122070312,317.4750061035156,488.44000244140625,46587700,42904000,28520600,23964000
2025-12-02,285.9224548339844,234.4199981689453,315.59161376953125,488.8841552734375,286.19000244140625,234.4199981689453,316.0199890136719,490.0,287.3999938964844,238.97000122070312,318.6000061035156,493.5,282.6300048828125,233.5500030517578,314.2200012207031,486.32000732421875,283.0,235.00999450683594,316.8999938964844,486.7200012207031,53669500,45785400,24668200,19562700
2025-12-03,283.8843688964844,232.3800048828125,320.1853942871094,476.64208984375,284.1499938964844,232.3800048828125,320.6199951171875,477.7300109863281,288.6199951171875,233.3800048828125,322.0400085449219,484.239990234375,283.29998779296875,230.61000061035156,314.2799987792969,475.20001220703125,286.20001220703125,233.35000610351562,316.0299987792969,476.32000732421875,43538700,35495100,32285100,34615100
2025-12-04,280.4375915527344,229.11000061035156,317.9584045410156,479.7449951171875,280.70001220703125,229.11000061035156,318.3900146484375,480.8399963378906,284.7300109863281,233.5,323.0989990234375,481.32000732421875,278.5899963378906,226.8000030517578,315.5899963378906,476.489990234375,284.1000061035156,232.77000427246094,323.0450134277344,479.760009765625,43989100,45683200,20831600,22318200
2025-12-05,278.5193786621094,229.52999877929688,321.65338134765625,482.0597229003906,278.7799987792969,229.52999877929688,322.0899963378906,483.1600036621094,281.1400146484375,231.24000549316406,323.8299865722656,483.3999938964844,278.04998779296875,228.5500030517578,319.9800109863281,478.8800048828125,280.5400085449219,230.32000732421875,320.0,482.5199890136719,47265800,33117400,15719900,22608700
2025-12-08,277.6302185058594,226.88999938964844,314.2286376953125,489.9018249511719,277.8900146484375,226.88999938964844,314.45001220703125,491.0199890136719,279.6700134277344,230.8300018310547,321.2300109863281,492.29998779296875,276.1499938964844,226.27000427246094,311.9100036621094,484.3800048828125,278.1300048828125,229.58999633789062,321.0299987792969,484.8900146484375,38211800,35019200,22006900,21965900
2025-12-09,276.9208679199219,227.9199981689453,317.52630615234375,490.8995361328125,277.17999267578125,227.9199981689453,317.75,492.0199890136719,280.0299987792969,228.57000732421875,318.7090148925781,492.1199951171875,276.9200134277344,225.11000061035156,312.6199951171875,488.5,278.1600036621094,226.83999633789062,313.1000061035156,489.1000061035156,32193300,25841700,14151300,14696100
2025-12-10,278.5193786621094,231.77999877929688,320.7740173339844,477.4701843261719,278.7799987792969,231.77999877929688,321.0,478.55999755859375,279.75,232.4199981689453,321.8699951171875,484.25,276.44000244140625,228.4600067138672,315.3999938964844,475.0799865722656,277.75,228.80999755859375,316.6199951171875,484.0299987792969,33038300,38790700,22764500,35756200
2025-12-11,277.77008056640625,230.27999877929688,313.4791564941406,482.3690185546875,278.0299987792969,230.27999877929688,313.70001220703125,483.4700012207031,279.5899963378906,232.11000061035156,321.989990234375,486.0299987792969,273.80999755859375,228.69000244140625,309.8800048828125,475.8599853515625,279.1000061035156,230.7100067138672,321.1000061035156,476.6300048828125,33248000,28249600,25912100,24669200
2025-12-12,278.0198669433594,226.19000244140625,310.3013916015625,477.4402770996094,278.2799987792969,226.19000244140625,310.5199890136719,478.5299987792969,279.2200012207031,230.0800018310547,316.1400146484375,482.45001220703125,276.82000732421875,225.1199951171875,306.9599914550781,476.3399963378906,277.8999938964844,229.8699951171875,314.7950134277344,479.82000732421875,39532900,35639100,21264800,21248100
2025-12-15,273.8537292480469,222.5399932861328,309.10223388671875,473.73870849609375,274.1099853515625,222.5399932861328,309.32000732421875,474.82000732421875,280.1499938964844,227.92999267578125,312.70001220703125,480.7200012207031,272.8399963378906,221.5,305.739990234375,472.5199890136719,280.1499938964844,227.92999267578125,312.625,480.1000061035156,50409100,47286100,22028900,23727700
2025-12-16,274.353271484375,222.55999755859375,307.51336669921875,475.3051452636719,274.6099853515625,222.55999755859375,307.7300109863281,476.3900146484375,275.5,223.66000366210938,311.8450012207031,477.8900146484375,271.7900085449219,221.1300048828125,303.8299865722656,470.8800048828125,272.82000732421875,223.0399932861328,306.0,471.9100036621094,37648600,39298900,21285200,20705600
2025-12-17,271.58587646484375,221.27000427246094,297.85015869140625,475.0357360839844,271.8399963378906,221.27000427246094,298.05999755859375,476.1199951171875,276.1600036621094,225.19000244140625,309.19500732421875,480.0,271.6400146484375,220.99000549316406,297.45001220703125,475.0,275.010009765625,224.66000366210938,309.010009765625,476.9100036621094,50138700,44034400,29120400,24527200
2025-12-18,271.935546875,226.75999450683594,303.5361633300781,482.87786865234375,272.19000244140625,226.75999450683594,303.75,483.9800109863281,273.6300048828125,229.22999572753906,305.260009765625,489.6000061035156,266.95001220703125,224.41000366210938,300.6300048828125,477.8900146484375,273.6099853515625,225.7100067138672,303.05999755859375,478.19000244140625,51630700,50272400,21040500,28573500
2025-12-19,273.4141845703125,227.35000610351562,308.3927307128906,484.8134460449219,273.6700134277344,227.35000610351562,308.6099853515625,485.9200134277344,274.6000061035156,229.1300048828125,308.989990234375,487.8500061035156,269.8999938964844,225.5800018310547,302.3399963378906,482.489990234375,272.1499938964844,226.75999450683594,303.2699890136719,487.3599853515625,144632000,85544400,45234400,70836100
2025-12-22,270.7166748046875,228.42999267578125,311.1108093261719,483.81573486328125,270.9700012207031,228.42999267578125,311.3299865722656,484.9200134277344,273.8800048828125,229.47999572753906,311.70001220703125,488.7300109863281,270.510009765625,226.7100067138672,306.5899963378906,482.69000244140625,272.8599853515625,228.61000061035156,311.2250061035156,486.1199951171875,36571800,32261300,14091400,16963000
2025-12-23,272.1053771972656,232.13999938964844,315.457763671875,485.7413330078125,272.3599853515625,232.13999938964844,315.67999267578125,486.8500061035156,272.5,232.4499969482422,316.29998779296875,487.8299865722656,269.55999755859375,228.72999572753906,310.75,484.739990234375,270.8399963378906,229.05999755859375,311.135009765625,484.9800109863281,29642000,29230200,13961400,14683600
2025-12-24,273.55401611328125,232.3800048828125,315.4477844238281,486.90863037109375,273.80999755859375,232.3800048828125,315.6700134277344,488.0199890136719,275.42999267578125,232.9499969482422,316.2900085449219,489.1600036621094,272.20001220703125,231.3300018310547,313.32000732421875,484.8299865722656,272.3399963378906,232.1300048828125,316.1499938964844,485.67999267578125,17910600,11420500,6138200,5855900
2025-12-26,273.1444091796875,232.52000427246094,314.7382507324219,486.599365234375,273.3999938964844,232.52000427246094,314.9599914550781,487.7099914550781,275.3699951171875,232.99000549316406,316.55999755859375,488.1199951171875,272.8599853515625,231.17999267578125,313.7200012207031,485.9599914550781,274.1600036621094,232.0399932861328,315.9200134277344,486.7099914550781,21521800,15994700,6730900,8842200
2025-12-29,273.50408935546875,232.07000732421875,314.168701171875,485.9907531738281,273.760009765625,232.07000732421875,314.3900146484375,487.1000061035156,274.3599853515625,232.60000610351562,314.9700012207031,488.3500061035156,272.3500061035156,230.77000427246094,311.8999938964844,484.17999267578125,272.69000244140625,231.94000244140625,312.82000732421875,484.8599853515625,23715200,19797900,12317700,10893400
2025-12-30,272.82470703125,232.52999877929688,314.32855224609375,486.3699035644531,273.0799865722656,232.52999877929688,314.54998779296875,487.4800109863281,274.0799865722656,232.77000427246094,317.70001220703125,489.67999267578125,272.2799987792969,230.1999969482422,313.25,485.5,272.80999755859375,231.2100067138672,313.4100036621094,485.92999267578125,22139600,21910500,11052500,13944500
2025-12-31,271.6058349609375,230.82000732421875,313.5790710449219,482.5186767578125,271.8599853515625,230.82000732421875,313.79998779296875,483.6199951171875,273.67999267578125,232.99000549316406,315.3900146484375,488.1400146484375,271.75,230.1199951171875,312.20001220703125,483.29998779296875,273.05999755859375,232.91000366210938,313.3699951171875,487.8399963378906,27293600,24383700,10821500,15601600
2026-01-02,270.75665283203125,226.5,315.0980224609375,471.8630065917969,271.010009765625,226.5,315.32000732421875,472.94000244140625,277.8399963378906,235.4600067138672,322.91400146484375,484.6600036621094,269.0,224.6999969482422,310.6499938964844,470.1600036621094,272.260009765625,231.33999633789062,317.5899963378906,484.3900146484375,37838100,51456200,22043700,25571600
2026-01-05,267.0101623535156,233.05999755859375,317.09661865234375,471.773193359375,267.260009765625,233.05999755859375,317.32000732421875,472.8500061035156,271.510009765625,234.0,319.25,476.07000732421875,266.1400146484375,227.17999267578125,315.2489929199219,469.5,270.6400146484375,228.83999633789062,317.69500732421875,474.05999755859375,45647200,49733300,19934000,25250300
2026-01-06,262.1147155761719,240.92999267578125,314.32855224609375,477.4203186035156,262.3599853515625,240.92999267578125,314.54998779296875,478.510009765625,267.54998779296875,243.17999267578125,321.55999755859375,478.739990234375,262.1199951171875,232.07000732421875,312.3399963378906,469.75,267.0,232.10000610351562,317.30999755859375,473.79998779296875,52352100,53764700,18989900,23037700
2026-01-07,260.08660888671875,241.55999755859375,322.2030029296875,482.3690185546875,260.3299865722656,241.55999755859375,322.42999267578125,483.4700012207031,263.67999267578125,245.2899932861328,326.4649963378906,489.70001220703125,259.80999755859375,239.52000427246094,314.5,477.95001220703125,263.20001220703125,239.61000061035156,314.57000732421875,479.760009765625,48309800,42236500,24681800,25564200
2026-01-08,258.7978515625,246.2899932861328,325.7804870605469,477.0212097167969,259.0400085449219,246.2899932861328,326.010009765625,478.1099853515625,259.2900085449219,246.41000366210938,330.5400085449219,482.6600036621094,255.6999969482422,241.8800048828125,321.989990234375,475.8599853515625,257.0199890136719,243.05999755859375,329.2650146484375,481.239990234375,50419300,39509800,21789600,18162600
2026-01-09,259.1275329589844,247.3800048828125,328.9082946777344,478.1885681152344,259.3699951171875,247.3800048828125,329.1400146484375,479.2799987792969,260.2099914550781,247.86000061035156,331.4800109863281,479.82000732421875,256.2200012207031,242.24000549316406,326.25,472.20001220703125,259.0799865722656,244.57000732421875,327.489990234375,474.05999755859375,39997000,34560000,17917700,18491000
2026-01-12,260.0067138671875,246.47000122070312,332.4957580566406,476.09332275390625,260.25,246.47000122070312,332.7300109863281,477.17999267578125,261.29998779296875,248.94000244140625,334.44000244140625,480.989990234375,256.79998779296875,245.9600067138672,325.510009765625,475.67999267578125,259.1600036621094,246.72999572753906,326.5,476.6700134277344,45263800,35867800,23893800,23519900
2026-01-13,260.8059387207031,242.60000610351562,336.1931457519531,469.5981750488281,261.04998779296875,242.60000610351562,336.42999267578125,470.6700134277344,261.80999755859375,247.66000366210938,341.20001220703125,475.7799987792969,258.3900146484375,240.25,334.3500061035156,465.95001220703125,258.7200012207031,246.52999877929688,335.2799987792969,474.67999267578125,45730800,38371800,24616700,28545800
2026-01-14,259.71697998046875,236.64999389648438,336.0732421875,458.3338928222656,259.9599914550781,236.64999389648438,336.30999755859375,459.3800048828125,261.82000732421875,241.27999877929688,337.0299987792969,468.20001220703125,256.7099914550781,236.22000122070312,331.1400146484375,457.1700134277344,259.489990234375,241.14999389648438,334.9849853515625,466.4599914550781,40019400,41410600,17839300,28184300
2026-01-15,257.9685974121094,238.17999267578125,332.92547607421875,455.6200866699219,258.2099914550781,238.17999267578125,333.1600036621094,456.6600036621094,261.0400085449219,240.64999389648438,338.1300048828125,464.25,257.04998779296875,236.6300048828125,331.2900085449219,455.8999938964844,260.6499938964844,239.30999755859375,338.05499267578125,464.1199951171875,39388600,43003600,16424900,23225800
2026-01-16,255.29112243652344,239.1199951171875,330.1074523925781,458.8127746582031,255.52999877929688,239.1199951171875,330.3399963378906,459.8599853515625,258.8999938964844,239.57000732421875,335.239990234375,463.19000244140625,254.92999267578125,236.41000366210938,328.1700134277344,456.4800109863281,257.8999938964844,239.08999633789062,334.93499755859375,457.8299865722656,72142800,45888300,21868600,34246700
2026-01-20,246.46937561035156,231.0,321.9331970214844,453.48492431640625,246.6999969482422,231.0,322.1600036621094,454.5199890136719,254.7899932861328,235.08999633789062,328.0899963378906,456.79998779296875,243.4199981689453,229.33999633789062,320.8900146484375,449.2799987792969,252.72999572753906,233.75999450683594,321.239990234375,451.2200012207031,80267500,47737900,27169900,26130000
2026-01-21,247.41848754882812,231.30999755859375,328.1488342285156,443.0986328125,247.64999389648438,231.30999755859375,328.3800048828125,444.1099853515625,251.55999755859375,232.3000030517578,332.7250061035156,452.69000244140625,245.17999267578125,226.8800048828125,319.5400085449219,438.67999267578125,248.6999969482422,231.08999633789062,321.0950012207031,452.6000061035156,54641700,47276100,22791700,37980500
2026-01-22,248.1178436279297,234.33999633789062,330.6070861816406,450.1126403808594,248.35000610351562,234.33999633789062,330.8399963378906,451.1400146484375,251.0,235.72000122070312,335.2099914550781,452.8399963378906,248.14999389648438,230.89999389648438,328.8800048828125,444.70001220703125,249.1999969482422,234.0500030517578,334.2650146484375,447.6199951171875,39708300,31913300,19902100,25349400
2026-01-23,247.80812072753906,239.16000366210938,328.19879150390625,464.888916015625,248.0399932861328,239.16000366210938,328.42999267578125,465.95001220703125,249.41000366210938,240.4499969482422,334.0299987792969,471.1000061035156,244.67999267578125,234.57000732421875,327.9700012207031,450.5299987792969,247.32000732421875,234.9600067138672,332.6549987792969,451.8699951171875,41689000,33778500,19110600,38000200
2026-01-26,255.17123413085938,238.4199981689453,333.35516357421875,469.20904541015625,255.41000366210938,238.4199981689453,333.5899963378906,470.2799987792969,256.55999755859375,240.9499969482422,336.3500061035156,474.25,249.8000030517578,237.5399932861328,327.489990234375,462.0,251.47999572753906,239.97999572753906,328.20001220703125,465.30999755859375,55969200,32825500,18502500,29291200
2026-01-27,258.0285339355469,244.67999267578125,334.76416015625,479.485595703125,258.2699890136719,244.67999267578125,335.0,480.5799865722656,261.95001220703125,244.8800048828125,338.2149963378906,482.8699951171875,258.2099914550781,238.0800018310547,333.75,473.1600036621094,259.1700134277344,239.69000244140625,335.6300048828125,473.70001220703125,49648300,38029200,16080900,29213900
2026-01-28,256.2002868652344,243.00999450683594,336.04327392578125,480.533203125,256.44000244140625,243.00999450683594,336.2799987792969,481.6300048828125,258.8599853515625,247.77999877929688,337.6300048828125,483.739990234375,254.50999450683594,241.52999877929688,332.1300048828125,478.0,257.6499938964844,246.3699951171875,336.6099853515625,483.2099914550781,41288000,40882700,17538500,36875400
2026-01-29,258.0385437011719,241.72999572753906,338.4216003417969,432.5128173828125,258.2799987792969,241.72999572753906,338.6600036621094,433.5,259.6499938964844,243.0,342.2900085449219,442.5,254.41000366210938,236.74000549316406,326.7200012207031,421.0199890136719,258.0,242.82000732421875,340.3500061035156,439.989990234375,67253000,47229600,24548300,128855300
2026-01-30,259.2374267578125,239.3000030517578,338.29168701171875,429.31011962890625,259.4800109863281,239.3000030517578,338.5299987792969,430.2900085449219,261.8999938964844,243.32000732421875,340.2900085449219,439.6000061035156,252.17999267578125,237.63999938964844,332.6400146484375,426.45001220703125,255.1699981689453,239.88999938964844,334.4599914550781,439.1700134277344,92443400,46585000,21740200,58566800
